,Unnamed: 0,Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
11232,11232,11232,Rajasthan,2013,1,29.2,11.7,1.0,84.0,1.4,0.4,6.8,41947,456632.4,521635.7,22.8,89.58,4,2013.01,
11233,11233,11233,Rajasthan,2013,2,32.4,15.6,7.0,78.0,1.8,1.6,7.9,41947,456632.4,521635.7,22.8,89.58,4,2013.02,
11234,11234,11234,Rajasthan,2013,3,36.6,21.1,19.0,70.0,2.0,1.5,8.1,41947,456632.4,521635.7,22.8,89.58,4,2013.03,
11235,11235,11235,Rajasthan,2013,4,38.8,24.1,62.0,71.0,2.3,2.9,8.1,41947,456632.4,521635.7,22.8,89.58,4,2013.04,
11236,11236,11236,Rajasthan,2013,5,37.5,25.2,430.0,83.0,2.9,6.4,4.1,41947,456632.4,521635.7,22.8,89.58,4,2013.05,1.0
11237,11237,11237,Rajasthan,2013,6,37.0,27.1,212.0,85.0,1.6,5.2,5.0,41947,456632.4,521635.7,22.8,89.58,4,2013.06,1.0
11238,11238,11238,Rajasthan,2013,7,34.7,26.7,313.0,91.0,2.3,6.2,4.6,41947,456632.4,521635.7,22.8,89.58,4,2013.07,
11239,11239,11239,Rajasthan,2013,8,35.5,26.3,482.0,92.0,2.0,6.2,3.7,41947,456632.4,521635.7,22.8,89.58,4,2013.08,1.0
11240,11240,11240,Rajasthan,2013,9,36.0,26.4,278.0,85.0,1.3,5.8,4.4,41947,456632.4,521635.7,22.8,89.58,4,2013.09,
11241,11241,11241,Rajasthan,2013,10,35.2,24.4,260.0,87.0,1.5,5.3,4.3,41947,456632.4,521635.7,22.8,89.58,4,2013.1,1.0
11242,11242,11242,Rajasthan,2013,11,32.6,18.2,0.0,75.0,1.1,0.8,8.1,41947,456632.4,521635.7,22.8,89.58,4,2013.11,
11243,11243,11243,Rajasthan,2013,12,29.5,15.0,0.0,79.0,1.3,0.7,6.3,41947,456632.4,521635.7,22.8,89.58,4,2013.12,
11244,11244,11244,West_Bengal,1977,1,28.14482759,14.91034483,0.0,74.65714286,0.9,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1977.01,
11245,11245,11245,West_Bengal,1977,2,30.33103448,17.35862069,0.0,75.62857143,1.3,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1977.02,
11246,11246,11246,West_Bengal,1977,3,33.04482759,21.23103448,0.0,79.54285714,1.7,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1977.03,
11247,11247,11247,West_Bengal,1977,4,34.11034483,24.28275862,0.0,81.2,2.0,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1977.04,
11248,11248,11248,West_Bengal,1977,5,34.72758621,25.38275862,0.0,81.68571429,2.2,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1977.05,
11249,11249,11249,West_Bengal,1977,6,33.95862069,25.69655172,668.0,86.22857143,4.0,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1977.06,1.0
11250,11250,11250,West_Bengal,1977,7,32.89310345,25.48965517,536.0,88.4,5.5,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1977.07,1.0
11251,11251,11251,West_Bengal,1977,8,33.14137931,25.58965517,441.0,87.28571429,4.7,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1977.08,1.0
11252,11252,11252,West_Bengal,1977,9,33.81034483,25.46896552,240.0,85.94285714,2.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1977.09,
11253,11253,11253,West_Bengal,1977,10,34.02413793,24.48275862,0.0,83.37142857,1.4,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1977.1,
11254,11254,11254,West_Bengal,1977,11,32.25862069,20.63793103,4.0,79.2,1.8,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1977.11,
11255,11255,11255,West_Bengal,1977,12,29.74137931,16.79310345,1.0,76.2,2.1,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1977.12,
11256,11256,11256,West_Bengal,1978,1,28.14482759,14.91034483,4.0,74.65714286,1.3,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1978.01,
11257,11257,11257,West_Bengal,1978,2,30.33103448,17.35862069,17.0,75.62857143,1.3,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1978.02,
11258,11258,11258,West_Bengal,1978,3,33.04482759,21.23103448,46.0,79.54285714,1.7,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1978.03,
11259,11259,11259,West_Bengal,1978,4,34.11034483,24.28275862,53.0,81.2,2.0,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1978.04,
11260,11260,11260,West_Bengal,1978,5,34.72758621,25.38275862,223.0,81.68571429,2.2,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1978.05,
11261,11261,11261,West_Bengal,1978,6,33.95862069,25.69655172,579.0,86.22857143,2.9,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1978.06,1.0
11262,11262,11262,West_Bengal,1978,7,32.89310345,25.48965517,697.0,88.4,2.9,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1978.07,1.0
11263,11263,11263,West_Bengal,1978,8,33.14137931,25.58965517,460.0,87.28571429,2.5,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1978.08,1.0
11264,11264,11264,West_Bengal,1978,9,33.81034483,25.46896552,271.0,85.94285714,1.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1978.09,
11265,11265,11265,West_Bengal,1978,10,34.02413793,24.48275862,166.0,83.37142857,1.1,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1978.1,
11266,11266,11266,West_Bengal,1978,11,32.25862069,20.63793103,51.0,79.2,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1978.11,
11267,11267,11267,West_Bengal,1978,12,29.74137931,16.79310345,5.0,76.2,1.0,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1978.12,
11268,11268,11268,West_Bengal,1979,1,28.14482759,14.91034483,0.0,73.0,1.1,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1979.01,
11269,11269,11269,West_Bengal,1979,2,30.33103448,17.35862069,0.0,77.0,1.4,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1979.02,
11270,11270,11270,West_Bengal,1979,3,33.04482759,21.23103448,0.0,77.0,2.1,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1979.03,
11271,11271,11271,West_Bengal,1979,4,34.11034483,24.28275862,0.0,79.0,2.2,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1979.04,
11272,11272,11272,West_Bengal,1979,5,34.72758621,25.38275862,28.0,78.0,2.6,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1979.05,
11273,11273,11273,West_Bengal,1979,6,33.95862069,25.69655172,86.0,86.0,3.6,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1979.06,
11274,11274,11274,West_Bengal,1979,7,32.89310345,25.48965517,104.0,87.0,3.1,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1979.07,
11275,11275,11275,West_Bengal,1979,8,33.14137931,25.58965517,145.0,89.0,3.7,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1979.08,
11276,11276,11276,West_Bengal,1979,9,33.81034483,25.46896552,89.0,89.0,2.1,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1979.09,
11277,11277,11277,West_Bengal,1979,10,34.02413793,24.48275862,27.0,82.0,1.4,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1979.1,
11278,11278,11278,West_Bengal,1979,11,32.25862069,20.63793103,0.0,79.0,0.6,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1979.11,
11279,11279,11279,West_Bengal,1979,12,29.74137931,16.79310345,15.0,75.0,1.1,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1979.12,
11280,11280,11280,West_Bengal,1980,1,28.14482759,14.91034483,0.0,75.0,1.8,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1980.01,
11281,11281,11281,West_Bengal,1980,2,30.33103448,17.35862069,3.0,76.0,0.9,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1980.02,
11282,11282,11282,West_Bengal,1980,3,33.04482759,21.23103448,0.0,80.0,1.9,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1980.03,
11283,11283,11283,West_Bengal,1980,4,34.11034483,24.28275862,9.0,81.0,3.0,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1980.04,
11284,11284,11284,West_Bengal,1980,5,34.72758621,25.38275862,107.0,82.0,2.9,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1980.05,
11285,11285,11285,West_Bengal,1980,6,33.95862069,25.69655172,122.0,86.0,2.9,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1980.06,
11286,11286,11286,West_Bengal,1980,7,32.89310345,25.48965517,158.0,89.0,3.3,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1980.07,
11287,11287,11287,West_Bengal,1980,8,33.14137931,25.58965517,47.0,87.0,2.6,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1980.08,
11288,11288,11288,West_Bengal,1980,9,33.81034483,25.46896552,0.0,86.0,1.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1980.09,
11289,11289,11289,West_Bengal,1980,10,34.02413793,24.48275862,0.0,83.0,1.1,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1980.1,
11290,11290,11290,West_Bengal,1980,11,32.25862069,20.63793103,0.0,80.0,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1980.11,
11291,11291,11291,West_Bengal,1980,12,29.74137931,16.79310345,0.0,76.0,0.7,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1980.12,
11292,11292,11292,West_Bengal,1981,1,28.14482759,14.91034483,4.0,75.0,1.3,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1981.01,
11293,11293,11293,West_Bengal,1981,2,30.33103448,17.35862069,17.0,76.0,1.3,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1981.02,
11294,11294,11294,West_Bengal,1981,3,33.04482759,21.23103448,46.0,80.0,1.7,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1981.03,
11295,11295,11295,West_Bengal,1981,4,34.11034483,24.28275862,53.0,81.0,2.0,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1981.04,
11296,11296,11296,West_Bengal,1981,5,34.72758621,25.38275862,223.0,82.0,2.2,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1981.05,
11297,11297,11297,West_Bengal,1981,6,33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1981.06,1.0
11298,11298,11298,West_Bengal,1981,7,32.89310345,25.48965517,697.0,89.0,2.9,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1981.07,1.0
11299,11299,11299,West_Bengal,1981,8,33.14137931,25.58965517,460.0,87.0,2.5,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1981.08,1.0
11300,11300,11300,West_Bengal,1981,9,33.81034483,25.46896552,271.0,86.0,1.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1981.09,
11301,11301,11301,West_Bengal,1981,10,34.02413793,24.48275862,166.0,83.0,1.1,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1981.1,
11302,11302,11302,West_Bengal,1981,11,32.25862069,20.63793103,51.0,80.0,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1981.11,
11303,11303,11303,West_Bengal,1981,12,29.74137931,16.79310345,5.0,76.0,1.0,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1981.12,
11304,11304,11304,West_Bengal,1982,1,28.14482759,14.91034483,4.0,75.0,1.3,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1982.01,
11305,11305,11305,West_Bengal,1982,2,30.33103448,17.35862069,17.0,76.0,1.3,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1982.02,
11306,11306,11306,West_Bengal,1982,3,33.04482759,21.23103448,46.0,80.0,1.7,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1982.03,
11307,11307,11307,West_Bengal,1982,4,34.11034483,24.28275862,53.0,81.0,2.0,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1982.04,
11308,11308,11308,West_Bengal,1982,5,34.72758621,25.38275862,223.0,82.0,2.2,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1982.05,
11309,11309,11309,West_Bengal,1982,6,33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1982.06,1.0
11310,11310,11310,West_Bengal,1982,7,32.89310345,25.48965517,697.0,89.0,2.9,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1982.07,1.0
11311,11311,11311,West_Bengal,1982,8,33.14137931,25.58965517,460.0,87.0,2.5,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1982.08,1.0
11312,11312,11312,West_Bengal,1982,9,33.81034483,25.46896552,271.0,86.0,1.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1982.09,
11313,11313,11313,West_Bengal,1982,10,34.02413793,24.48275862,166.0,83.0,1.1,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1982.1,
11314,11314,11314,West_Bengal,1982,11,32.25862069,20.63793103,51.0,80.0,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1982.11,
11315,11315,11315,West_Bengal,1982,12,29.74137931,16.79310345,5.0,76.0,1.0,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1982.12,
11316,11316,11316,West_Bengal,1983,1,28.14482759,14.91034483,4.0,75.0,1.3,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1983.01,
11317,11317,11317,West_Bengal,1983,2,30.33103448,17.35862069,17.0,76.0,1.3,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1983.02,
11318,11318,11318,West_Bengal,1983,3,33.04482759,21.23103448,46.0,80.0,1.7,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1983.03,
11319,11319,11319,West_Bengal,1983,4,34.11034483,24.28275862,53.0,81.0,2.0,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1983.04,
11320,11320,11320,West_Bengal,1983,5,34.72758621,25.38275862,223.0,82.0,2.2,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1983.05,
11321,11321,11321,West_Bengal,1983,6,33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1983.06,1.0
11322,11322,11322,West_Bengal,1983,7,32.89310345,25.48965517,697.0,89.0,2.9,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1983.07,1.0
11323,11323,11323,West_Bengal,1983,8,33.14137931,25.58965517,460.0,87.0,2.5,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1983.08,1.0
11324,11324,11324,West_Bengal,1983,9,33.81034483,25.46896552,271.0,86.0,1.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1983.09,
11325,11325,11325,West_Bengal,1983,10,34.02413793,24.48275862,166.0,83.0,1.1,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1983.1,
11326,11326,11326,West_Bengal,1983,11,32.25862069,20.63793103,51.0,80.0,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1983.11,
11327,11327,11327,West_Bengal,1983,12,29.74137931,16.79310345,5.0,76.0,1.0,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1983.12,
11328,11328,11328,West_Bengal,1984,1,28.14482759,14.91034483,4.0,75.0,1.3,0.951724138,8.7,41989,690250.3,414997.4,21.83,91.84,6,1984.01,
11329,11329,11329,West_Bengal,1984,2,30.33103448,17.35862069,17.0,76.0,1.3,1.210344828,8.8,41989,690250.3,414997.4,21.83,91.84,6,1984.02,
11330,11330,11330,West_Bengal,1984,3,33.04482759,21.23103448,46.0,80.0,1.7,1.906896552,8.9,41989,690250.3,414997.4,21.83,91.84,6,1984.03,
11331,11331,11331,West_Bengal,1984,4,34.11034483,24.28275862,53.0,81.0,2.0,2.865517241,8.2,41989,690250.3,414997.4,21.83,91.84,6,1984.04,
11332,11332,11332,West_Bengal,1984,5,34.72758621,25.38275862,223.0,82.0,2.2,4.3,8.0,41989,690250.3,414997.4,21.83,91.84,6,1984.05,
11333,11333,11333,West_Bengal,1984,6,33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,4.9,41989,690250.3,414997.4,21.83,91.84,6,1984.06,1.0
11334,11334,11334,West_Bengal,1984,7,32.89310345,25.48965517,697.0,89.0,2.9,6.434482759,5.3,41989,690250.3,414997.4,21.83,91.84,6,1984.07,1.0
11335,11335,11335,West_Bengal,1984,8,33.14137931,25.58965517,460.0,87.0,2.5,6.196551724,4.1,41989,690250.3,414997.4,21.83,91.84,6,1984.08,1.0
11336,11336,11336,West_Bengal,1984,9,33.81034483,25.46896552,271.0,86.0,1.7,5.513793103,7.9,41989,690250.3,414997.4,21.83,91.84,6,1984.09,
11337,11337,11337,West_Bengal,1984,10,34.02413793,24.48275862,166.0,83.0,1.1,3.64137931,7.3,41989,690250.3,414997.4,21.83,91.84,6,1984.1,
11338,11338,11338,West_Bengal,1984,11,32.25862069,20.63793103,51.0,80.0,0.9,1.913793103,9.7,41989,690250.3,414997.4,21.83,91.84,6,1984.11,
11339,11339,11339,West_Bengal,1984,12,29.74137931,16.79310345,5.0,76.0,1.0,1.134482759,8.4,41989,690250.3,414997.4,21.83,91.84,6,1984.12,
11340,11340,11340,West_Bengal,1985,1,27.0,15.2,18.0,73.0,1.7,1.6,8.4,41989,690250.3,414997.4,21.83,91.84,6,1985.01,
11341,11341,11341,West_Bengal,1985,2,29.2,17.2,4.0,72.0,1.7,1.1,8.3,41989,690250.3,414997.4,21.83,91.84,6,1985.02,
11342,11342,11342,West_Bengal,1985,3,30.3,22.3,26.0,82.0,2.7,2.9,9.5,41989,690250.3,414997.4,21.83,91.84,6,1985.03,
11343,11343,11343,West_Bengal,1985,4,32.5,25.3,4.0,82.0,2.7,4.0,9.3,41989,690250.3,414997.4,21.83,91.84,6,1985.04,
11344,11344,11344,West_Bengal,1985,5,32.5,24.6,594.0,82.0,3.2,4.2,7.4,41989,690250.3,414997.4,21.83,91.84,6,1985.05,1.0
11345,11345,11345,West_Bengal,1985,6,32.5,25.4,339.0,87.0,3.4,6.7,4.4,41989,690250.3,414997.4,21.83,91.84,6,1985.06,
11346,11346,11346,West_Bengal,1985,7,31.0,24.1,846.0,89.0,3.5,6.7,3.7,41989,690250.3,414997.4,21.83,91.84,6,1985.07,1.0
11347,11347,11347,West_Bengal,1985,8,32.2,24.9,475.0,88.0,3.8,6.5,4.7,41989,690250.3,414997.4,21.83,91.84,6,1985.08,1.0
11348,11348,11348,West_Bengal,1985,9,34.0,25.2,190.0,88.0,2.6,6.2,6.3,41989,690250.3,414997.4,21.83,91.84,6,1985.09,
11349,11349,11349,West_Bengal,1985,10,32.5,24.1,61.0,82.0,1.8,3.5,7.5,41989,690250.3,414997.4,21.83,91.84,6,1985.1,
11350,11350,11350,West_Bengal,1985,11,30.2,18.8,192.0,80.0,1.7,2.7,7.7,41989,690250.3,414997.4,21.83,91.84,6,1985.11,
11351,11351,11351,West_Bengal,1985,12,28.0,16.9,0.0,77.0,1.5,1.1,9.6,41989,690250.3,414997.4,21.83,91.84,6,1985.12,
11352,11352,11352,West_Bengal,1986,1,27.8,14.9,0.0,79.0,1.7,2.3,8.2,41989,690250.3,414997.4,21.83,91.84,6,1986.01,
11353,11353,11353,West_Bengal,1986,2,28.6,17.4,0.0,69.0,1.8,2.6,9.4,41989,690250.3,414997.4,21.83,91.84,6,1986.02,
11354,11354,11354,West_Bengal,1986,3,32.6,20.9,0.0,79.0,2.1,1.4,10.4,41989,690250.3,414997.4,21.83,91.84,6,1986.03,
11355,11355,11355,West_Bengal,1986,4,33.5,24.4,72.0,81.0,2.9,4.3,9.3,41989,690250.3,414997.4,21.83,91.84,6,1986.04,
11356,11356,11356,West_Bengal,1986,5,34.0,25.2,140.0,79.0,2.1,4.4,7.9,41989,690250.3,414997.4,21.83,91.84,6,1986.05,
11357,11357,11357,West_Bengal,1986,6,33.7,26.1,625.0,86.0,3.2,6.5,4.4,41989,690250.3,414997.4,21.83,91.84,6,1986.06,1.0
11358,11358,11358,West_Bengal,1986,7,32.0,25.3,630.0,87.0,2.9,6.5,3.7,41989,690250.3,414997.4,21.83,91.84,6,1986.07,1.0
11359,11359,11359,West_Bengal,1986,8,32.6,25.6,274.0,86.0,2.3,6.8,4.7,41989,690250.3,414997.4,21.83,91.84,6,1986.08,
11360,11360,11360,West_Bengal,1986,9,32.0,25.2,146.0,86.0,1.6,6.4,5.8,41989,690250.3,414997.4,21.83,91.84,6,1986.09,
11361,11361,11361,West_Bengal,1986,10,32.0,23.4,170.0,84.0,1.4,3.3,7.5,41989,690250.3,414997.4,21.83,91.84,6,1986.1,
11362,11362,11362,West_Bengal,1986,11,32.0,20.4,90.0,82.0,1.2,2.7,8.6,41989,690250.3,414997.4,21.83,91.84,6,1986.11,
11363,11363,11363,West_Bengal,1986,12,29.4,17.0,0.0,78.0,1.6,1.5,9.0,41989,690250.3,414997.4,21.83,91.84,6,1986.12,
11364,11364,11364,West_Bengal,1987,1,28.2,15.7,4.0,80.0,1.4,0.9,9.1,41989,690250.3,414997.4,21.83,91.84,6,1987.01,
11365,11365,11365,West_Bengal,1987,2,30.2,17.4,25.0,81.0,1.6,1.4,8.4,41989,690250.3,414997.4,21.83,91.84,6,1987.02,
11366,11366,11366,West_Bengal,1987,3,33.0,21.2,10.0,80.0,2.0,2.7,9.0,41989,690250.3,414997.4,21.83,91.84,6,1987.03,
11367,11367,11367,West_Bengal,1987,4,33.0,24.6,152.0,83.0,2.4,4.6,7.3,41989,690250.3,414997.4,21.83,91.84,6,1987.04,
11368,11368,11368,West_Bengal,1987,5,34.0,25.7,47.0,80.0,1.7,2.6,9.2,41989,690250.3,414997.4,21.83,91.84,6,1987.05,
11369,11369,11369,West_Bengal,1987,6,33.5,26.4,751.0,88.0,2.8,5.7,5.8,41989,690250.3,414997.4,21.83,91.84,6,1987.06,1.0
11370,11370,11370,West_Bengal,1987,7,31.5,25.6,1247.0,91.0,3.1,7.1,2.4,41989,690250.3,414997.4,21.83,91.84,6,1987.07,1.0
11371,11371,11371,West_Bengal,1987,8,32.7,25.8,745.0,88.0,2.2,6.4,4.6,41989,690250.3,414997.4,21.83,91.84,6,1987.08,1.0
11372,11372,11372,West_Bengal,1987,9,32.5,25.5,495.0,88.0,1.9,6.1,6.0,41989,690250.3,414997.4,21.83,91.84,6,1987.09,
11373,11373,11373,West_Bengal,1987,10,33.7,24.6,64.0,82.0,1.3,2.9,9.1,41989,690250.3,414997.4,21.83,91.84,6,1987.1,
11374,11374,11374,West_Bengal,1987,11,33.0,21.9,114.0,80.0,1.4,3.2,7.4,41989,690250.3,414997.4,21.83,91.84,6,1987.11,
11375,11375,11375,West_Bengal,1987,12,29.5,17.4,7.0,77.0,1.3,2.4,8.7,41989,690250.3,414997.4,21.83,91.84,6,1987.12,
11376,11376,11376,West_Bengal,1988,1,28.8,15.7,0.0,73.0,1.7,0.8,9.3,41989,690250.3,414997.4,21.83,91.84,6,1988.01,
11377,11377,11377,West_Bengal,1988,2,30.0,17.6,0.0,78.0,1.3,1.5,8.7,41989,690250.3,414997.4,21.83,91.84,6,1988.02,
11378,11378,11378,West_Bengal,1988,3,33.0,21.4,0.0,81.0,1.5,2.2,9.7,41989,690250.3,414997.4,21.83,91.84,6,1988.03,
11379,11379,11379,West_Bengal,1988,4,33.2,24.7,96.0,81.0,1.8,3.1,8.4,41989,690250.3,414997.4,21.83,91.84,6,1988.04,
11380,11380,11380,West_Bengal,1988,5,34.0,25.8,298.0,82.0,2.6,4.8,6.9,41989,690250.3,414997.4,21.83,91.84,6,1988.05,
11381,11381,11381,West_Bengal,1988,6,32.6,25.4,709.0,87.0,2.7,6.5,3.5,41989,690250.3,414997.4,21.83,91.84,6,1988.06,1.0
11382,11382,11382,West_Bengal,1988,7,33.0,25.7,300.0,88.0,2.4,6.5,4.2,41989,690250.3,414997.4,21.83,91.84,6,1988.07,
11383,11383,11383,West_Bengal,1988,8,31.6,25.6,441.0,88.0,2.2,6.4,3.8,41989,690250.3,414997.4,21.83,91.84,6,1988.08,1.0
11384,11384,11384,West_Bengal,1988,9,35.0,25.6,545.0,86.0,1.6,5.3,7.1,41989,690250.3,414997.4,21.83,91.84,6,1988.09,1.0
11385,11385,11385,West_Bengal,1988,10,33.6,24.7,72.0,82.0,1.5,3.7,7.3,41989,690250.3,414997.4,21.83,91.84,6,1988.1,
11386,11386,11386,West_Bengal,1988,11,32.0,21.7,27.0,80.0,1.4,3.5,7.0,41989,690250.3,414997.4,21.83,91.84,6,1988.11,
11387,11387,11387,West_Bengal,1988,12,30.3,18.5,13.0,78.0,0.9,1.1,8.4,41989,690250.3,414997.4,21.83,91.84,6,1988.12,
11388,11388,11388,West_Bengal,1989,1,27.0,13.5,0.0,69.0,1.4,0.3,9.5,41989,690250.3,414997.4,21.83,91.84,6,1989.01,
11389,11389,11389,West_Bengal,1989,2,29.6,17.5,0.0,78.0,1.4,1.3,9.0,41989,690250.3,414997.4,21.83,91.84,6,1989.02,
11390,11390,11390,West_Bengal,1989,3,32.7,20.4,0.0,77.0,1.6,2.0,9.0,41989,690250.3,414997.4,21.83,91.84,6,1989.03,
11391,11391,11391,West_Bengal,1989,4,33.0,24.1,80.0,83.0,2.4,4.0,8.8,41989,690250.3,414997.4,21.83,91.84,6,1989.04,
11392,11392,11392,West_Bengal,1989,5,35.0,26.4,51.0,81.0,2.4,3.5,9.0,41989,690250.3,414997.4,21.83,91.84,6,1989.05,
11393,11393,11393,West_Bengal,1989,6,34.5,25.8,384.0,85.0,2.7,5.9,5.7,41989,690250.3,414997.4,21.83,91.84,6,1989.06,
11394,11394,11394,West_Bengal,1989,7,33.2,25.7,555.0,88.0,2.5,6.2,4.3,41989,690250.3,414997.4,21.83,91.84,6,1989.07,1.0
11395,11395,11395,West_Bengal,1989,8,32.0,25.5,66.0,86.0,2.9,5.1,6.2,41989,690250.3,414997.4,21.83,91.84,6,1989.08,
11396,11396,11396,West_Bengal,1989,9,32.2,25.4,497.0,87.0,1.6,5.8,5.7,41989,690250.3,414997.4,21.83,91.84,6,1989.09,1.0
11397,11397,11397,West_Bengal,1989,10,32.8,24.3,496.0,89.0,1.3,5.8,4.5,41989,690250.3,414997.4,21.83,91.84,6,1989.1,1.0
11398,11398,11398,West_Bengal,1989,11,31.4,18.4,16.0,78.0,0.8,1.3,9.4,41989,690250.3,414997.4,21.83,91.84,6,1989.11,
